,beer/beerId,beer/brewerId,beer/name,beer/style,beer_ratingcount,beer_average,beer_stdv
317,16083,14,Weekapaug Gruit Ale,Scottish Gruit / Ancient Herbed Ale,11,3.8181818181818183,0.40451991747794525
318,16115,1199,Founders Black Rye,Rye Beer,229,4.069868995633188,0.47931830279487775
319,16122,2430,Sakara Gold,American Adjunct Lager,13,3.1153846153846154,1.0237562810927818
320,16417,1482,New Dublin Brown Ale,English Brown Ale,7,3.5714285714285716,0.5345224838248489
321,16491,1454,T.J.'s Best Bitter,English Bitter,5,4.6,0.4183300132670379
322,16638,3268,Cherry Chocolate Beer,Fruit / Vegetable Beer,133,3.045112781954887,0.8670278529493326
323,16692,5500,Black Forest India Pale Ale,American IPA,6,4.0,0.7071067811865476
324,16693,5500,Black Forest Baltic Porter,Baltic Porter,2,3.25,0.3535533905932738
325,16695,5500,Black Forest Sully's Irish Stout,Irish Dry Stout,4,3.875,0.24999999999999994
326,16818,6272,Siren's Song Pale Ale,American Pale Ale (APA),2,4.25,0.3535533905932738
327,16892,2188,Flying Aces Ale,Extra Special / Strong Bitter (ESB),4,3.125,1.3768926368215255
328,16893,2188,Golden Hawk Wheat,American Pale Wheat Ale,5,3.3,0.6708203932499369
329,16894,2188,Red Rocket Amber Ale,American Amber / Red Ale,1,2.0,
330,17010,577,Wee Beast (Cuillin Beast),Scotch Ale / Wee Heavy,57,3.6140350877192984,0.6547732967794567
331,17059,5007,Rege,Light Lager,1,1.0,
332,17070,1199,Founders Chocolate Rye Porter,American Porter,2,4.5,0.0
333,17072,1199,Founders Belgian Pale,Belgian Strong Pale Ale,1,3.0,
334,17094,9020,Onward Irish Stout,Irish Dry Stout,18,3.9166666666666665,0.8089572082044157
335,17124,5007,Brulle,American Strong Ale,1,4.0,
336,17160,807,Spring Breeze,English Pale Ale,5,4.0,0.35355339059327373
337,17162,936,Chocolate Dunkel,Munich Dunkel Lager,5,3.4,0.8215838362577492
338,17183,14,EZ Ryeder,Rye Beer,10,4.2,0.4830458915396481
339,17285,14,Straight-Edge Stout,American Stout,3,3.8333333333333335,0.7637626158259733
340,17499,1497,Dry Stout,Irish Dry Stout,4,3.75,0.6454972243679028
341,17525,14,Anniversary Ale,Extra Special / Strong Bitter (ESB),1,4.5,
342,17536,1199,Founders Summer Braggot,Braggot,2,2.5,0.7071067811865476
343,17537,1199,Founders Cherry Java Stout,American Stout,2,4.0,0.7071067811865476
344,17538,1199,Founders Devil Dancer,American Double / Imperial IPA,799,3.729662077596996,0.6764078502656073
345,17557,1199,Founders Belgian Tripple,American Double / Imperial Stout,1,3.5,
346,17566,5246,Powder Monkey Porter,American Porter,1,4.0,
347,17610,2647,Gwiniz Du,American Dark Wheat Ale,9,3.7222222222222223,0.5068968775248516
348,17655,14,Honey-Ginger Ale,Herbed / Spiced Beer,9,3.2222222222222223,0.3632415786283894
349,17737,1289,India Pale Ale,English India Pale Ale (IPA),2,4.25,0.3535533905932738
350,18091,7536,Three Nuns Ale,American Pale Ale (APA),5,3.9,0.6519202405202649
351,18203,14,American Red Ale,American Amber / Red Ale,1,4.5,
352,18279,7088,Sternquell Pils,German Pilsener,1,2.0,
353,18293,3403,Wildcat,Scottish Ale,11,3.5,0.9219544457292886
354,18294,3403,Stag,Scottish Ale,4,3.625,0.6291528696058958
355,18310,3403,Black Gold,English Stout,7,4.285714285714286,0.5669467095138407
356,18313,4103,Breznak Lager,Czech Pilsener,14,3.75,0.5459642140991688
357,18327,5321,Hammerhead Pale Ale,American Pale Ale (APA),3,3.5,0.5
358,18382,2916,Tom Wood Old Timber,English Bitter,2,4.0,0.7071067811865476
359,18448,5321,Working Man's Red,American Amber / Red Ale,1,3.0,
360,18449,5321,Black Rabbit Porter,American Porter,1,4.0,
361,18450,5321,Terminator Stout,American Stout,1,2.5,
362,18533,765,Elora ESB,Extra Special / Strong Bitter (ESB),13,2.8461538461538463,0.6577935144802719
363,18573,2055,Bernard Semi-dark Lager (polotmavy Lezak),Euro Dark Lager,2,3.5,0.7071067811865476
364,18604,807,Bateman's PortuGoal,English Dark Mild Ale,1,4.0,
365,18713,395,Wort Hog Dort,Dortmunder / Export Lager,2,4.25,0.3535533905932738
366,18879,1199,Founders Cherry Pale Ale,Fruit / Vegetable Beer,8,3.375,0.6408699444616557
367,18898,9347,Ferdinand Svetly Lezak,Czech Pilsener,6,3.5,0.6324555320336759
368,18903,9347,Ferdinand Tmavy Lezak,Euro Dark Lager,7,3.0714285714285716,0.8380817098475258
369,18968,6272,Red Canoe Lager,Czech Pilsener,4,3.75,0.6454972243679028
370,19046,3351,Stones Bitter,English Bitter,4,2.875,0.6291528696058959
371,19047,7091,Station Masters' Tipple,English Bitter,1,2.5,
372,19099,1,Primus,Czech Pilsener,3,3.1666666666666665,0.2886751345948129
373,19123,1,Gambrinus Pale,Czech Pilsener,5,4.0,0.6123724356957946
374,19139,885,KÃ¶lsch Ale,KÃ¶lsch,3,2.8333333333333335,1.2583057392117916
375,19141,885,Irvington Pale Ale,American Pale Ale (APA),6,3.5833333333333335,0.3763863263545405
376,19142,885,IPA,English India Pale Ale (IPA),3,3.8333333333333335,0.7637626158259733
377,19143,885,Cream Ale,Cream Ale,1,3.0,
378,19149,885,Diamond Stout,Irish Dry Stout,1,4.0,
379,19201,2464,The Cowboy Kolsch,KÃ¶lsch,3,4.0,0.0
380,19260,6836,MartinÂs BrÃ¤u Dunkel Export,Munich Dunkel Lager,1,3.5,
381,19261,6836,MartinÂs BrÃ¤u Pils,German Pilsener,3,4.333333333333333,0.5773502691896258
382,19274,1,Urutislav,Czech Pilsener,2,3.25,0.3535533905932738
383,19309,2055,Bernard Svetly Lezak,Czech Pilsener,13,3.576923076923077,0.7025594235292438
384,19337,1199,Founders KÃ¶lsch,KÃ¶lsch,2,4.0,0.0
385,19459,2647,Ar-Men DorÃ©e,Belgian Pale Ale,1,3.0,
386,19551,7091,Golden Goal,English Bitter,1,4.0,
387,19558,850,Wild Wacky Wit,Witbier,14,3.7857142857142856,0.6112498455021266
388,19562,1199,Founders Chamomile Ale,Herbed / Spiced Beer,1,3.0,
389,19674,2647,Ar-Men AmbrÃ©e,Belgian Dark Ale,1,3.5,
390,19869,1199,Founders Double Dirty,Scotch Ale / Wee Heavy,1,4.5,
391,19871,14,ESB,Extra Special / Strong Bitter (ESB),2,4.75,0.3535533905932738
392,19895,2188,White Rapids Ale,American Pale Ale (APA),1,3.0,
393,19898,2188,Helles Honey Bock,Maibock / Helles Bock,4,3.625,0.8539125638299665
394,19960,1199,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout,1439,4.387769284225157,0.5557417698395053
395,20017,3631,Dark De Triomphe,English Stout,2,4.0,0.0
396,20021,3282,La Binchoise Rose Des Remparts,Fruit / Vegetable Beer,4,3.375,1.3768926368215255
397,20022,3282,La Binchoise La Belge Biere Speciale,Belgian Pale Ale,2,3.5,0.0
398,20038,2647,Ar-Men Brune,Belgian Dark Ale,1,3.0,
399,20112,3207,Dopple Weizen,Weizenbock,1,2.0,
400,20169,6513,SchorschbrÃ¤u Donner Weizen,Weizenbock,6,3.25,1.1726039399558574
401,20199,765,Irish Amber Light,American Amber / Red Ale,1,2.5,
402,20202,765,Trafalgar Celtic Ale,English Pale Ale,7,3.142857142857143,1.1073348527841416
403,20204,574,Swan Stout,English Stout,2,4.0,0.0
404,20243,2600,Montgomery Mild,English Dark Mild Ale,1,3.5,
405,20310,3403,Trade Winds,American Pale Wheat Ale,14,4.25,0.4274252071325555
406,20367,2188,Oktoberfest,MÃ¤rzen / Oktoberfest,1,3.5,
407,20379,5246,Sledgehammer Double IPA,American Double / Imperial IPA,1,3.5,
408,20417,395,Homewrecker,American Double / Imperial IPA,26,3.423076923076923,0.6586699885725431
409,20447,2098,ESG (Extra Special Golden),American Blonde Ale,17,3.7941176470588234,0.6138715136688763
410,20470,394,Stoudt's Double IPA (India Pale Ale),American Double / Imperial IPA,538,3.842936802973978,0.623825764499251
411,20478,1199,Founders Harvest Ale,American IPA,491,4.208757637474542,0.48308604498040975
412,20504,10103,Weizen,Hefeweizen,1,3.5,
413,20505,10103,Alt,Altbier,1,4.0,
414,20539,394,Stoudt's Fat Dog (Imperial Oatmeal Stout),American Double / Imperial Stout,265,3.983018867924528,0.5210478403327095
415,20560,2098,Breakfast Porter,American Porter,8,3.9375,0.4955156044825574
416,20575,9020,Hefeweizen,Hefeweizen,76,3.835526315789474,0.5315898036063581
417,20584,2310,Oktoberfest,MÃ¤rzen / Oktoberfest,1,5.0,
418,20757,850,Black River Imperial Stout,Russian Imperial Stout,1,3.5,
419,20758,850,Ogeechee Amber Ale,American Amber / Red Ale,2,3.5,0.0
420,20817,1075,Lawnmower Lager,American Adjunct Lager,11,3.4545454545454546,1.1716344450071756
421,20818,1075,Old Growth Imperial Stout,Russian Imperial Stout,22,4.181818181818182,0.5243012253388075
422,20859,1413,Munich Lager,Munich Dunkel Lager,4,4.25,0.5
423,20860,1413,Kona Coffee Stout,American Stout,1,3.0,
424,20891,568,Harnas,Euro Pale Lager,33,3.090909090909091,0.8240007722856048
425,20893,9020,Dos Perros,American Brown Ale,96,3.7864583333333335,0.6015103432048825
426,20901,1482,80 Weight Mild Amber Scotch Ale,Scotch Ale / Wee Heavy,1,4.5,
427,20962,3268,Happy Holidaze,Herbed / Spiced Beer,10,3.85,0.41163630117428224
428,20986,1463,Christian Firtal,Euro Pale Lager,1,2.0,
429,21034,5892,Barley Wine,American Barleywine,1,3.0,
430,21110,7091,Oyster Stout,English Stout,2,3.75,0.3535533905932738
431,21191,2906,Red,English Bitter,3,3.3333333333333335,0.7637626158259733
432,21217,6272,Beaver Brown Ale,English Brown Ale,5,3.8,0.27386127875258315
433,21246,1199,Founders X-mas Porter,American Porter,3,3.1666666666666665,0.2886751345948129
434,21436,14,YouEnjoyMyStout,Russian Imperial Stout,36,3.9444444444444446,0.39238788713243183
435,21483,2098,Fest,English Strong Ale,2,4.25,0.3535533905932738
436,21521,2055,Bernard Cerne,Euro Dark Lager,20,3.925,0.519994939246629
437,21556,568,Okocim Beer,German Pilsener,61,3.3934426229508197,0.6063191822956557
438,21607,765,Trafalgar Downrigger Double Bock,Bock,3,3.3333333333333335,0.5773502691896257
439,21652,2430,Meister,Light Lager,3,2.3333333333333335,0.7637626158259733
440,21688,9020,Sly Rye Porter,American Porter,37,3.9324324324324325,0.542142895295068
441,21694,2906,Honey Ale,American Amber / Red Ale,2,3.25,0.3535533905932738
442,21704,263,Aecht Schlenkerla Fastenbier,Rauchbier,62,4.314516129032258,0.4810667020972635
443,21751,1199,Founders Honey Rye,Rye Beer,1,4.5,
444,21753,1199,Founders Frangelic Stout,American Stout,18,4.111111111111111,0.796232960950861
445,21762,1199,Founders Chamomile Kolsch,Herbed / Spiced Beer,1,3.5,
446,21772,1127,Emperor Penguin Ale,American Double / Imperial IPA,1,3.5,
447,21800,14,Cerise CassÃ©e American Sour Ale,American Wild Ale,32,4.03125,0.43879416880884503
448,21822,1199,Founders Imperial Stout,Russian Imperial Stout,805,4.21055900621118,0.45172451270890146
449,21824,1199,Founders Hop Sun,American Pale Wheat Ale,1,3.5,
450,22169,10950,Richmodis Koelsch,KÃ¶lsch,1,4.0,
451,22174,1616,Spanish Springs Porter,American Porter,2,4.5,0.7071067811865476
452,22213,2188,Brown Nose Ale,English Brown Ale,3,3.0,1.0
453,22272,1497,Quasar Double IPA,American Double / Imperial IPA,10,3.95,0.5502524673073059
454,22450,3268,Blackberry Scottish-Style,Fruit / Vegetable Beer,44,3.159090909090909,0.6078242485494768
455,22464,453,Goldhorn Club,Euro Pale Lager,4,2.375,1.1086778913041726
456,22590,9370,Tijuana GÃ¼era,American Pale Lager,19,3.289473684210526,0.6935374193558582
457,22591,9370,Tijuana Morena,American Amber / Red Lager,10,3.5,0.7071067811865476
458,22604,1463,Harboe BjÃ¸rnebryg Extra Stark (Bear Beer Extra Strong),Euro Strong Lager,3,3.3333333333333335,1.1547005383792515
459,22608,1463,Harboe Julebryg,Euro Pale Lager,2,3.25,0.3535533905932738
460,22609,1463,Harboe Ãrgangssbryg,Euro Strong Lager,1,1.5,
461,22615,1463,Harboe Classic 110,Euro Pale Lager,2,3.25,0.3535533905932738
462,22616,1463,Harboe GuldÃ¸l (Harboe Beer Gold),Euro Pale Lager,3,2.0,0.0
463,22622,395,Halliburton On Trent,American Barleywine,2,4.0,0.7071067811865476
464,22658,1199,Founders Razz Pale Ale,Fruit / Vegetable Beer,2,4.25,0.3535533905932738
465,22697,11084,Adam & Eve Ale,American Pale Ale (APA),2,1.75,1.0606601717798212
466,22808,1463,Harboe Den Glada Danskens LÃ¤ttÃ¶l,Low Alcohol Beer,2,2.0,0.0
467,22817,1463,Harboe Pilsner,Euro Pale Lager,2,1.5,0.0
468,22907,453,Zlatorog,Czech Pilsener,36,3.3472222222222223,0.8686561414411876
469,22958,9816,Ale Nr. 16,English Pale Ale,3,4.0,0.5
470,22960,9816,SkibsÃ¸l,Rauchbier,4,4.125,0.8539125638299665
471,22962,9816,Mors Stout,English Stout,4,3.75,0.2886751345948129
472,22966,9816,MÃ¸rkt HvidtÃ¸l,Low Alcohol Beer,1,3.5,
473,22968,9816,JuleÃ¸l,Low Alcohol Beer,1,4.5,
474,23013,10774,Brouemont India Pale,American IPA,3,4.166666666666667,0.28867513459481275
475,23014,10774,Brouemont Imperial India Pale Ale,American Double / Imperial IPA,2,3.75,0.3535533905932738
476,23015,10774,Brouemont Russian Imperial Stout,Russian Imperial Stout,1,3.5,
477,23118,3282,La CisterciÃ¨nne Bruna,Dubbel,1,4.5,
478,23282,1303,Golden Host,English Bitter,5,3.6,0.5477225575051661
479,23290,1075,Dry Hop Orange,American Amber / Red Ale,4,3.75,0.2886751345948129
480,23315,1463,"Netto ""24"" FÃ¸dselsdags-Bryg",Euro Strong Lager,1,2.0,
481,23327,3407,Gosch,KÃ¶lsch,1,3.5,
482,23328,3407,Red Alt Ale,Altbier,4,4.0,0.0
483,23329,3407,Original Lager,Euro Pale Lager,2,3.5,0.0
484,23406,14,L'Amour Du Jour,Belgian Pale Ale,6,3.6666666666666665,0.5163977794943223
485,23474,1199,Founders RÃ¼bÃ¦us,Fruit / Vegetable Beer,214,3.852803738317757,0.6321337209109482
486,23563,1199,Founders Imperial Brown Ale,American Brown Ale,1,4.0,
487,23568,5321,Javaspresso Nitro Stout,American Stout,1,5.0,
488,23599,807,Batemans VE Day Bitter,English Bitter,2,3.75,0.3535533905932738
489,23616,395,Scotch Ale,Scotch Ale / Wee Heavy,6,4.25,0.689202437604511
490,23660,7104,Classic Brunette,English Bitter,1,4.0,
491,23668,10774,Weizen,Hefeweizen,2,4.0,0.0
492,23669,14,PrÃ¶jekt H50 KÃ¶lsch,KÃ¶lsch,2,4.5,0.0
493,23729,3403,White Lady,American Pale Wheat Ale,3,4.0,0.5
494,23795,2600,Final Countdown,English Bitter,1,5.0,
495,23904,2647,Britt Rousse,Belgian Dark Ale,4,3.25,1.0408329997330663
496,23913,2600,Triple MMM Stout,English Stout,1,3.5,
497,24057,850,Galleria Espresso Stout,American Stout,1,4.0,
498,24059,3268,Wheach,Fruit / Vegetable Beer,111,3.671171171171171,0.6160559873298684
499,24082,394,7 Threads Symposium Ale,American Porter,8,3.6875,0.5938674695827104
500,24185,395,Vintage 03 Scottish Wee Heavy,Scotch Ale / Wee Heavy,1,4.0,
501,24233,5514,Staropolskie Mocne,Euro Strong Lager,9,3.388888888888889,0.5464532103585
502,24244,3408,White Wife,English Bitter,1,4.0,
503,24443,2310,Katies Cream Ale,Cream Ale,1,3.5,
504,24444,2310,Black Rock ESB,Extra Special / Strong Bitter (ESB),2,3.0,0.0
505,24473,14,American Three Threads (Red God Version),American Porter,5,4.4,0.4183300132670376
506,24722,9347,Sedm KulÃ­ (13% SpeciÃ¡lnÃ­ Pivo PolotmavÃ© ),Euro Dark Lager,5,3.7,0.6708203932499368
507,24905,1199,Founders Curmudgeon (Old Ale),Old Ale,574,3.81794425087108,0.5592708638534375
508,24989,365,Auld Acquaintance IPA,American IPA,6,4.083333333333333,0.37638632635454056
509,25049,765,Portside Amber,American Amber / Red Ale,3,3.3333333333333335,0.28867513459481287
510,25101,2446,Farmer Ted's Cream Ale,Cream Ale,8,3.5625,0.5629958132298017
511,25103,365,Imperial Brown Ale,American Brown Ale,2,4.5,0.0
512,25153,5510,Kiper Pils,Euro Pale Lager,10,2.95,0.28382310609877354
513,25181,3282,Gribousine Malonne Brune,Belgian Strong Dark Ale,3,4.166666666666667,0.28867513459481275
514,25196,2098,Ten,American Malt Liquor,1,4.5,
515,25214,3282,Gribousine Malonne Blond,Belgian Strong Pale Ale,4,3.125,1.181453906563152
516,25250,12003,Victory Pale Ale,American Pale Ale (APA),11,3.8636363636363638,0.504524979109513
517,25251,12003,1 A.M. Ale,English Pale Ale,3,2.6666666666666665,0.5773502691896258
518,25252,12003,Imperial IPA,American Double / Imperial IPA,1,4.0,
519,25382,394,Oktober Fest,MÃ¤rzen / Oktoberfest,155,3.796774193548387,0.5243944379972292
520,25386,14,The Colonel's Porter,Baltic Porter,3,3.8333333333333335,0.28867513459481287
521,25405,7091,Seaside Special,English Bitter,1,2.5,
522,25414,1075,Caldera Pale Ale,American Pale Ale (APA),126,3.9563492063492065,0.5099797692843953
523,25422,1199,Founders Belgian Wheat,Witbier,1,3.0,
524,25466,14,The Colonel's Porter (Cask Primed With English Treacle),Baltic Porter,2,4.0,0.0
525,25468,568,Palone,Euro Dark Lager,64,3.7890625,0.5760062795898878
526,25520,2310,Cerveza ChileBeso,Chile Beer,2,3.75,0.3535533905932738
527,25656,9020,Pale Ale,American Pale Ale (APA),91,3.659340659340659,0.5670543814755967
528,25812,1381,Sokol Izolda,Euro Pale Lager,1,2.5,
529,25852,1199,Founders Blushing Monk,Belgian Strong Pale Ale,274,4.085766423357664,0.5636565896917304
530,25884,12224,Âaibo,Euro Strong Lager,33,2.6515151515151514,0.8881586331144665
531,25917,12224,Baro Tradicinis,Euro Strong Lager,12,3.5416666666666665,0.7821396449755147
532,25918,12224,BirÂie&#269;iu,Euro Strong Lager,13,2.8461538461538463,0.5910659644734879
533,25932,12224,Uosto,Euro Strong Lager,7,2.4285714285714284,0.7867957924694431
534,25952,2906,Chocolate Honey Porter,American Porter,1,3.0,
535,26007,3282,Gribousine D'Hiver,Belgian Strong Dark Ale,4,3.375,0.9464847243000457
536,26012,807,Victory Ale,English Pale Ale,17,3.764705882352941,0.43723731609760313
537,26079,3351,Hancock's HB,English Bitter,1,3.0,
538,26201,453,Lasko Club,Euro Pale Lager,26,2.9615384615384617,0.6468860320501119
539,26350,11710,D'n Osse Frater Bokbier,Bock,1,3.5,
540,26352,2100,1906 Reserva Especial,Bock,13,2.923076923076923,0.8861469461982081
541,26353,2100,Estrella De Navidad 2004,Vienna Lager,1,4.0,
542,26393,1199,Founders Extra Pale Ale,American Blonde Ale,4,4.0,0.9128709291752769
543,26394,1199,Founders Strong Ale,American Strong Ale,3,3.3333333333333335,0.7637626158259733
544,26418,11715,Wheat Ale,American Pale Wheat Ale,1,4.5,
545,26419,11715,Red Rye Ale,Rye Beer,1,4.5,
546,26420,11715,Pale Ale,American Pale Ale (APA),2,4.0,0.0
547,26446,7104,Golden Hornet,English Bitter,1,3.0,
548,26562,850,Moon Dance Pale Ale,English Pale Ale,1,4.5,
549,26651,936,12 Year Anniversary Ale,American IPA,1,3.5,
550,26722,14,Newtowne Colonial Ale,American Brown Ale,2,4.25,0.3535533905932738
551,26771,365,Red Nose Imperial Porter,Winter Warmer,2,3.75,0.3535533905932738
552,26817,11715,Pumpkin Ale,Pumpkin Ale,1,4.5,
553,26853,12003,Kolsch,KÃ¶lsch,1,3.5,
554,26854,12003,Centennial Amber Ale,American Amber / Red Ale,2,4.0,0.7071067811865476
555,26909,577,Devanha Scottish XXX Ale,Scottish Ale,1,3.5,
556,26930,14,Late Harvest IPA,American IPA,5,4.2,0.27386127875258304
557,26964,1199,Founders Imperial Breakfast Stout,American Double / Imperial Stout,2,4.5,0.7071067811865476
558,27229,850,Wheezy Heifer,Hefeweizen,1,3.5,
559,27347,395,Bourbon Barrel Smoked Porter,American Porter,4,4.125,0.25
560,27362,9020,Quinn's Marathon Mild,English Dark Mild Ale,1,5.0,
561,27488,7088,Sternquell Weihnachtsbier,MÃ¤rzen / Oktoberfest,1,4.0,
562,27586,2430,Stella,Euro Pale Lager,16,2.96875,0.7180703308172537
563,27588,2430,Stella Export,Dortmunder / Export Lager,2,2.75,0.3535533905932738
564,27589,2430,Meister Max,Euro Strong Lager,3,2.3333333333333335,0.5773502691896257
565,27590,2430,Sakara Red,American Amber / Red Lager,1,4.0,
566,27596,765,Elora Grand Lager,American Pale Lager,18,2.611111111111111,0.8144929053162203
567,27597,765,Elora Irish Ale,Irish Red Ale,23,3.130434782608696,0.6071054892675691
568,27664,11715,Newark IPA,American IPA,1,4.0,
569,27666,11715,Holiday Ale,Herbed / Spiced Beer,1,2.5,
570,27753,395,Kolsch,KÃ¶lsch,6,4.0,0.6324555320336759
571,27785,2916,Tom Wood's Jolly Snowman,English Bitter,1,3.0,
572,27799,11715,Sweet Stout,Milk / Sweet Stout,1,3.5,
573,27828,2446,Oak Aged Stout,American Stout,1,4.5,
574,27861,885,Centennial Ale,American Barleywine,1,3.0,
575,27865,1199,Founders Brassworks Ale,American Pale Ale (APA),1,4.0,
576,27982,936,Winter Ale,Winter Warmer,7,3.857142857142857,0.4755948656056709
577,28096,2647,Ar-Men Blonde,Belgian Pale Ale,1,2.5,
578,28100,12907,Zahre Affumicata,Rauchbier,1,4.0,
579,28350,3268,5 Day IPA,American IPA,178,3.985955056179775,0.48836686011546276
580,28373,9370,Tijuana Light,Light Lager,4,3.0,0.40824829046386296
581,28427,1616,Spanish Springs Wilhelm Sebalds Authentic Bavarian Oktoberfest,MÃ¤rzen / Oktoberfest,2,3.5,0.0
582,28428,1616,Spanish Springs Father Rollandos Righteous Ale,American Blonde Ale,1,3.5,
583,28430,1616,Spanish Springs Lighthouse Pale Ale,American Pale Ale (APA),1,3.5,
584,28431,1616,Spanish Springs Sebald's Select,American Pale Lager,1,3.5,
585,28432,1616,Spanish Springs Seymours Southern Stout,American Stout,2,3.0,0.7071067811865476
586,28469,12907,Zahre Chiara Pilsen,German Pilsener,1,3.0,
587,28668,11710,Kaboem,Belgian Strong Pale Ale,3,3.5,0.5
588,28676,5510,Kiper Bock,Bock,6,3.5833333333333335,0.664580067912563
589,28726,11203,IPA,American IPA,2,4.0,0.0
590,28727,11203,Curly Tail Ale,American Blonde Ale,3,3.8333333333333335,0.28867513459481287
591,28730,11203,Scout Stout,American Stout,1,4.0,
592,28949,13397,Lager,American Pale Lager,20,3.7,0.5712405705774795
593,28950,13397,Nut Brown Ale,English Brown Ale,30,3.55,0.6866962386222393
594,28951,13397,Pale Ale,American Pale Ale (APA),32,3.75,0.7071067811865478
595,28952,13397,Stout,Irish Dry Stout,23,3.5434782608695654,0.49801979420000964
596,28954,13397,Old Snowshoe Winter Ale,Old Ale,2,4.25,1.0606601717798212
597,29142,850,Oatboy Imperial IPA,American Double / Imperial IPA,1,4.0,
598,29145,263,Aecht Schlenkerla Helles Lagerbier,Munich Helles Lager,220,4.129545454545455,0.6304957625553479
599,29198,2647,Ar-Men Blanche,Witbier,2,3.0,0.7071067811865476
600,29204,395,Horse Piss Beer,American Blonde Ale,42,2.8333333333333335,0.8164965809277264
601,29227,395,Batch 1300,Wheatwine,1,3.5,
602,29241,11710,Ostrea Takebier,Belgian Dark Ale,1,4.0,
603,29292,1413,All The Way Alt,Altbier,2,3.25,0.3535533905932738
604,29608,1413,Backcountry Cream Ale,Cream Ale,1,4.0,
605,29687,395,Jefferson's Reserve Bourbon Barrel Stout,American Double / Imperial Stout,251,3.808764940239044,0.751852956718198
606,29697,1413,Nut Brown Ale,American Brown Ale,1,4.0,
607,29727,765,Trafalgar Bock,Bock,3,2.5,0.8660254037844386
608,30034,13670,Forester Pale Ale,English Pale Ale,10,2.65,1.0013879257199867
609,30181,8775,Muddy Mississippi Oatmeal Stout,American Stout,3,3.5,0.5
610,30182,8775,Winter's Street Strawberry Ale,American Pale Wheat Ale,2,1.75,1.0606601717798212
611,30183,8775,Riverboat Porter,American Porter,4,3.25,1.3228756555322954
612,30195,8775,Old Brick Irish Amber Ale,Irish Red Ale,2,1.75,0.3535533905932738
613,30199,12907,Zahre Canapa,Herbed / Spiced Beer,2,2.25,0.3535533905932738
614,30226,2412,Ludwig's Red Anvil,American Amber / Red Ale,1,4.0,
615,30241,8775,Gems India Pale Ale,American IPA,1,4.0,
616,30247,1199,Founders White Sunshine Weiss,American Pale Wheat Ale,1,2.5,
617,30248,1199,Founders Black Sunshine,Dunkelweizen,2,4.5,0.0
618,30271,5500,Black Forest Doppelbock,Doppelbock,2,3.75,0.3535533905932738
619,30272,5500,Black Forest English Mild,English Dark Mild Ale,1,4.0,
620,30273,12224,Uosto Pale,Euro Pale Lager,3,3.1666666666666665,1.2583057392117918
621,30368,13831,Taps Charleston Lager,American Amber / Red Lager,6,3.3333333333333335,0.2581988897471612
622,30371,13831,Taps Premium Lager,Dortmunder / Export Lager,8,4.0,0.37796447300922736
623,30372,13831,Taps Red Cream Ale,Cream Ale,20,3.0,0.743391941675028
624,30484,1199,Founders Scalawag Old Ale,Old Ale,6,3.5833333333333335,0.8010409893798611
625,30550,3282,Eulogy's Busty Blonde,Belgian Pale Ale,2,3.0,0.0
626,30563,5514,Staropolskie Zlote,Euro Pale Lager,7,3.5,0.7071067811865475
627,30571,1303,Tom Fool,English Bitter,1,3.0,
628,30608,13892,English Wheat Beer,English Pale Ale,1,3.0,
629,30618,10541,CucapÃ¡ ClÃ¡sica,American Blonde Ale,6,3.5833333333333335,0.3763863263545405
630,30682,765,Trafalgar Critical Mass,American Strong Ale,12,2.9166666666666665,0.7334022006230877
631,30686,7091,Golden Orchid,English Pale Ale,1,3.5,
632,30704,2600,Barleymow,English Barleywine,1,4.0,
633,30733,7091,Crystal Clear,English Pale Ale,2,2.75,0.3535533905932738
634,30776,2600,Goldie Hops,English Pale Mild Ale,1,2.5,
635,30790,7091,Give Us A Cue,English Pale Ale,1,3.0,
636,30983,2055,OX,Czech Pilsener,1,3.0,
637,31063,3351,Worthington's Creamflow Draught Bitter,English Bitter,4,3.0,0.5773502691896257
638,31080,5049,Organic Lager,Euro Pale Lager,1,2.0,
639,31118,1199,Founders Lazy Daze,American Pale Ale (APA),3,3.5,0.8660254037844386
640,31426,453,Export Pils,German Pilsener,1,2.0,
641,31427,453,Netopir,Vienna Lager,1,3.0,
642,31487,807,Hop Bine Bitter (Organic),English Bitter,1,3.5,
643,31507,3965,Foghorn Porter,American Porter,1,4.5,
644,31508,3965,English Summer Ale,English Bitter,1,4.0,
645,31596,1199,Founders Summer Wit,Witbier,2,4.0,0.0
646,31625,1199,Founders Gold Sunshine,American Pale Wheat Ale,1,4.0,
647,31630,765,Trafalgar Red Hill Mild,English Pale Mild Ale,1,4.5,
648,31703,14,Arquebus,English Barleywine,22,4.295454545454546,0.503773638440797
649,31704,13905,Brasseurs Et FrÃ¨res Mort De Rire,American Brown Ale,14,3.4642857142857144,0.8195750708161497
650,31705,13905,La RÃ©compense,English Bitter,14,3.4285714285714284,0.7032108464077432
651,31790,6272,Honey Wheat Beer,American Pale Wheat Ale,3,3.1666666666666665,1.0408329997330665
652,31912,14,Biere De Miel,Belgian Strong Pale Ale,10,3.7,0.42163702135578385
653,31935,1454,Pilsner,German Pilsener,1,3.5,
654,31948,14338,NÃ¼a,American Amber / Red Ale,1,3.0,
655,31970,4955,ColÃ³n Roja,English Pale Ale,2,4.0,0.7071067811865476
